0,4.18933104932837,51.9360353908116,1812,1128
0,4.19339461622,51.9339971939229,1849,1158
0,4.18882843042285,51.9357965522074,1808,1131
0,4.19300607243924,51.9337011924163,1845,1162
0,4.19804185643274,51.9319234597288,1890,1189
0,4.19611633060574,51.9328843585434,1873,1174
0,4.19932593003395,51.9314804718997,1902,1195
0,4.19891267071257,51.9311616776127,1898,1200
0,4.20242891416398,51.9300169800016,1930,1217
0,4.20195432553691,51.929669768766,1926,1222
1,4.13087684156025,51.9493817485774,1286,930
1,4.2033718013383,51.9178690342724,1938,1396
1,4.18656537532228,51.9329796985229,1787,1173
1,4.18592499181624,51.9329731561843,1781,1173
1,4.16407836649535,51.9299990783866,1585,1217
1,4.16325291427087,51.930626419153,1577,1208
1,4.13090054695432,51.9484740978969,1286,944
1,4.26447126527126,51.8811762821155,2488,1939
1,4.2646931511788,51.8812625221995,2490,1938
1,4.26519636122786,51.8813221802277,2495,1937
1,4.26422956668051,51.8811276493085,2486,1940
1,4.26567976166864,51.881419442261,2499,1935
1,4.26493485097907,51.8813111549539,2493,1937
1,4.26541825072793,51.8814084180616,2497,1936
1,4.26565995065405,51.8814570493136,2499,1935
1,4.26543806047039,51.8813708110362,2497,1936
1,4.26445145335656,51.8812138889628,2488,1939
1,4.26495466253373,51.8812735480245,2493,1938
1,4.26517654987564,51.8813597862996,2495,1936
1,4.26471296291342,51.8812249153111,2491,1938
1,4.26420975460828,51.8811652552161,2486,1939
1,4.05632130452268,51.9625341599803,615,736
1,4.05628885344378,51.9626867069951,615,734
1,4.07505184670727,51.9453037971228,783,991
1,4.05516953692994,51.9624372522326,605,737
1,4.07472423929012,51.9450052349981,781,995
1,4.05574605499701,51.9624860598898,610,737
1,4.0743978694125,51.9447076269063,778,999
1,4.05571143491923,51.9626389130091,609,734
1,4.05513406544209,51.9625899472321,604,735
1,4.17605924348427,51.9434182432806,1693,1019
1,4.05348072023145,51.9642765454351,589,710
1,4.055071552645,51.9641002065476,604,713
1,4.0541988640008,51.9641139977803,596,712
1,4.05566255938856,51.9642423547658,609,711
1,4.05368979431781,51.9641220395123,591,712
1,4.17651227314302,51.9431921907558,1697,1022
1,4.05300140681766,51.964228223763,585,711
1,4.05463520765529,51.9641071029654,600,713
1,4.05674866291393,51.964171484444,619,712
1,4.17561458795684,51.9439354866388,1689,1011
1,4.13089585247344,51.94865383071,1286,941
1,4.15618757481321,51.9327598675029,1514,1176
1,4.13132343035926,51.9445621325384,1290,1002
1,4.21635985239766,51.914961256135,2055,1439
1,4.16337852739659,51.9302870059932,1578,1213
1,4.15923846094127,51.9317121101478,1541,1192
1,4.16320002471989,51.9305201069113,1577,1209
1,4.18724858855142,51.9329836218802,1793,1173
1,4.16328236702968,51.9300937166632,1578,1216
1,4.20332959478432,51.9174782097279,1938,1402
1,4.18579269922315,51.9329718042108,1780,1173
1,4.21839476285708,51.9159109055445,2074,1425
1,4.16025520319617,51.931362900325,1550,1197
1,4.13063139163822,51.944025500979,1284,1010
1,4.13094805367632,51.9466588871231,1287,971
1,4.2036001570386,51.9173423052705,1940,1404
1,4.1641745218364,51.9301923499128,1586,1214
1,4.20361332786592,51.9168794660575,1941,1411
1,4.13092891697386,51.9442562175256,1286,1006
1,4.15378002231518,51.9547681935355,1492,851
1,4.13003634305918,51.943564058368,1278,1016
1,4.15974683402625,51.9315375067935,1546,1194
1,4.18524026661093,51.9329661812476,1775,1173
1,4.16352193740519,51.9305752708832,1580,1208
1,4.20359620038319,51.9174811116696,1940,1402
1,4.2172634865987,51.9156897724933,2063,1429
1,4.20334017009586,51.9171079930582,1938,1408
1,4.20339412379985,51.916116308138,1939,1422
1,4.13088317861097,51.949139109297,1286,934
1,4.21778003505815,51.91593785922,2068,1425
1,4.13096054759934,51.9461735866772,1287,978
1,4.1855309893247,51.9342443840585,1778,1154
1,4.16433124478999,51.9305073636931,1587,1209
1,4.16434737666085,51.9299479119416,1587,1218
1,4.20335726667985,51.9165063192535,1938,1417
1,4.15036440346523,51.9564646585954,1461,826
1,4.13051621276439,51.9472888434401,1283,961
1,4.2168039263254,51.9154695777631,2059,1432
1,4.13122628194591,51.9444870034894,1289,1003
1,4.16440507426754,51.9300638821492,1588,1216
1,4.16310950583077,51.9303381539417,1576,1212
1,4.16305181950896,51.9302221993787,1576,1214
1,4.1566324218285,51.932607100308,1518,1178
1,4.18703886673843,51.9329845336003,1791,1173
1,4.16314797089588,51.9304154717263,1576,1211
1,4.16301338135461,51.930144866557,1575,1215
1,4.16454849017373,51.930352145814,1589,1212
1,4.12992757792636,51.9434797132533,1277,1018
1,4.1309416267445,51.9469016486748,1287,967
1,4.20334672585848,51.9168765632668,1938,1411
1,4.16357371110513,51.9306793384598,1580,1207
1,4.18630696565064,51.9329770589569,1785,1173
1,4.20361991489368,51.9166480635361,1941,1414
1,4.13096674078371,51.9459310086801,1287,981
1,4.16403989191988,51.9299217437328,1584,1218
1,4.21703370662499,51.9155796753592,2061,1430
1,4.16301368710358,51.9300523267112,1575,1216
1,4.16427946952719,51.9304032964429,1587,1211
1,4.20334268631853,51.9170154533335,1938,1409
1,4.16341697972587,51.9303643262514,1579,1212
1,4.16422451005693,51.9297941619857,1586,1220
