1,51.971583752320925,4.063128232955933,pointytower.schematic
2,51.97109464493018,4.065263271331787,pointytower.schematic
3,51.97208276854869,4.061014652252197,pointytower.schematic
4,51.972568560465156,4.058879613876343,pointytower.schematic
5,51.973057651768045,4.056825041770935,pointytower.schematic
6,51.97350708231255,4.054802656173706,pointytower.schematic
7,51.973976335864585,4.052828550338745,pointytower.schematic
8,51.97443236629801,4.050811529159546,pointytower.schematic
9,51.97490821919303,4.048794507980347,pointytower.schematic
10,51.9760912204625,4.0495240688323975,pointytower.schematic
11,51.975641815838195,4.051530361175537,pointytower.schematic
12,51.97516266623685,4.053536653518677,pointytower.schematic
13,51.97469342510923,4.055537581443787,pointytower.schematic
14,51.974230788200536,4.0575385093688965,pointytower.schematic
15,51.97375823271223,4.059625267982483,pointytower.schematic
16,51.97325593050513,4.061712026596069,pointytower.schematic
17,51.97276353669202,4.063836336135864,pointytower.schematic
18,51.97227444217879,4.0659767389297485,pointytower.schematic
19,51.973949899175395,4.067006707191467,pointytower.schematic
20,51.974445584502206,4.064877033233643,pointytower.schematic
21,51.97493795983118,4.062763452529907,pointytower.schematic
22,51.9754369387047,4.060628414154053,pointytower.schematic
23,51.97590947648821,4.058573842048645,pointytower.schematic
24,51.97637209606357,4.056578278541565,pointytower.schematic
25,51.976838015236346,4.054571986198425,pointytower.schematic
26,51.977307233903396,4.052560329437256,pointytower.schematic
27,51.97775992612866,4.050554037094116,pointytower.schematic
28,51.97822583086862,4.048547744750977,pointytower.schematic
29,51.97940874453897,4.049250483512878,pointytower.schematic
30,51.97894946053838,4.051278233528137,pointytower.schematic
31,51.978486867576656,4.053289890289307,pointytower.schematic
32,51.97803087841093,4.055296182632446,pointytower.schematic
33,51.977548450038,4.057291746139526,pointytower.schematic
34,51.97707923389728,4.059298038482666,pointytower.schematic
35,51.97661331723312,4.061363339424133,pointytower.schematic
36,51.976117655888274,4.063466191291809,pointytower.schematic
37,51.975608771202616,4.065606594085693,pointytower.schematic
38,51.97512962124787,4.067720174789429,pointytower.schematic
39,51.974207656229716,4.069646000862122,pointytower.schematic
40,51.95158548368174,4.097718000411987,pointytower.schematic
41,51.95313938782245,4.098356366157532,pointytower.schematic
42,51.953833668012294,4.095325469970703,pointytower.schematic
43,51.95453785550909,4.092487692832947,pointytower.schematic
44,51.955661887752164,4.0898483991622925,pointytower.schematic
45,51.95421717055567,4.08941924571991,pointytower.schematic
46,51.95293110166924,4.091935157775879,pointytower.schematic
47,51.95196900545343,4.094606637954712,pointytower.schematic
